velocity_1h,velocity_24h,total_load_mtd_inr,device_count_30d,exchange_frequency,avg_txn_amount,velocity_ratio_1h_24h,amount_deviation,load_utilization_pct,device_risk_score,hours_since_last_txn,is_fraud
4,12,6523.209096151124,1,7,1351.964032400857,0.3333333333333333,0.43203308746353236,0.6523209096151124,0.0,0.5,0
1,15,1961.2395633429358,2,8,2078.554213859704,0.06666666666666667,0.37490836994774196,0.19612395633429358,0.5,1.5441296314106796,0
1,9,3832.6010901542445,1,4,3181.469773254801,0.1111111111111111,0.17700380506375396,0.38326010901542445,0.0,4.3260320738207945,0
0,11,3752.1977423705302,2,4,732.7484989092098,0.0,0.4243502815633358,0.37521977423705305,0.5,10.204461093421846,0
3,7,5775.453040831865,2,5,805.6546946446845,0.42857142857142855,-0.1279877382549461,0.5775453040831865,0.5,0.5,0
1,7,5775.115630225533,2,5,1260.9288528402953,0.14285714285714285,0.2539073026042637,0.5775115630225534,0.5,2.537482593370588,0
1,9,1089.0573398830024,1,5,977.6368611572015,0.1111111111111111,0.2043622531195723,0.10890573398830024,0.0,4.532752508759398,0
12,47,7560.001849639028,2,34,476.53516047258466,0.2553191489361702,-0.7190074710642474,0.7560001849639028,0.5,1.0470492035364192,1
22,51,9533.724710901173,1,23,290.6422559309892,0.43137254901960786,-0.321639913105943,0.9533724710901174,0.0,0.1634135635077514,1
10,16,7986.770001309731,3,11,5787.538494407945,0.625,2.322257336183929,0.7986770001309731,1.0,0.22661664784549357,1
1,6,6390.719124803514,1,8,2788.8151617631884,0.16666666666666666,-0.0598825934848661,0.6390719124803514,0.0,8.05622282905343,0
0,9,4772.008463874118,2,7,1530.227165259241,0.0,-0.2972299295118746,0.47720084638741184,0.5,0.5,0
2,7,989.6074654698175,1,10,3276.661838658241,0.2857142857142857,0.15562083479180872,0.09896074654698175,0.0,6.2226338939199,0
14,58,8166.384532043041,1,33,456.7852376723583,0.2413793103448276,-0.47511941208180647,0.8166384532043041,0.0,0.7356482683677363,1
11,21,9469.722010758867,4,21,6798.566710681779,0.5238095238095238,0.5127321399947317,0.9469722010758868,1.0,4.814732405829611,1
1,6,6254.881374005199,1,1,1300.7878194689774,0.16666666666666666,0.15788750153701786,0.6254881374005199,0.0,12.865469339116917,0
2,21,3862.257345298517,7,10,2578.516372798159,0.09523809523809523,0.19252961457524137,0.3862257345298517,1.0,3.130017764654689,1
19,52,8383.049464717138,2,27,394.882156756106,0.36538461538461536,-0.6637119383124548,0.8383049464717138,0.5,0.40147146829644853,1
4,4,2992.6463708464444,2,5,2255.3975248778697,1.0,-0.15565998931552494,0.29926463708464446,0.5,6.518180479581278,0
1,6,6460.7195059118085,1,5,2154.8973219695818,0.16666666666666666,0.33319931342504333,0.6460719505911808,0.0,5.480166969355796,0
4,11,6131.557591740109,1,5,4324.350004924489,0.36363636363636365,-0.174201004708601,0.6131557591740109,0.0,8.5989074509322,0
16,61,7815.475367314311,1,20,200.56137800587854,0.26229508196721313,-0.7239438521849182,0.7815475367314312,0.0,0.9394397998251398,1
2,8,4668.625452389342,1,10,4101.525475185973,0.25,0.07732832219220964,0.4668625452389342,0.0,0.5,0
5,28,9200.78323121922,4,18,5531.335253259771,0.17857142857142858,1.823160483637984,0.9200783231219221,1.0,5.113570594981928,1
2,8,3207.4533953176697,1,2,2274.1257145069003,0.25,0.4437295914591835,0.320745339531767,0.0,9.713313472749167,0
6,18,3637.6682850702714,6,9,2816.059362528744,0.3333333333333333,0.642527640874363,0.36376682850702713,1.0,3.947228325857884,1
1,11,6325.246470447988,1,1,877.3274666957216,0.09090909090909091,0.16464402679116247,0.6325246470447988,0.0,14.540532944477254,0
2,12,5754.387408942997,2,4,4490.098292911241,0.16666666666666666,0.45394352238112895,0.5754387408942997,0.5,4.620680848694024,0
8,18,6284.830126440092,1,29,12955.366200802771,0.4444444444444444,4.914298388849058,0.6284830126440092,0.0,0.38261640397553703,1
5,7,1974.4276746154683,2,5,2461.8357443980854,0.7142857142857143,-0.14605242570916077,0.19744276746154682,0.5,5.407049306772384,0
3,10,6366.416777575932,2,5,3685.659121773271,0.3,0.1670225890549592,0.6366416777575933,0.5,2.5507038040715444,0
1,8,5225.681630585827,2,7,1102.1264734999804,0.125,0.4816429834370341,0.5225681630585828,0.5,24.198848954699702,0
2,9,6410.440994540535,1,5,4025.0282863209973,0.2222222222222222,-0.048883533871018736,0.6410440994540535,0.0,15.427328367940584,0
0,10,6578.827650565585,2,8,2767.943799935547,0.0,0.36726199917981744,0.6578827650565585,0.5,2.843900297061191,0
1,4,3236.127480178328,1,5,3664.359799850594,0.25,0.3848652640648463,0.3236127480178328,0.0,4.705557324757495,0
2,3,5436.010595166516,2,3,4180.211220505073,0.6666666666666666,0.301478946328207,0.5436010595166516,0.5,3.562488375620364,0
3,14,3900.802963855542,1,5,4730.5727657094485,0.21428571428571427,-0.2440186604986147,0.3900802963855542,0.0,14.00646344688486,0
18,53,8192.072229629128,3,30,285.2126801469482,0.33962264150943394,-0.7052634928849231,0.8192072229629128,1.0,0.7750299067573434,1
2,10,6154.882745062979,2,5,703.3825875352176,0.2,0.3721935067594729,0.6154882745062978,0.5,7.6632648544631525,0
4,9,5159.488778847924,1,1,1979.5329986357872,0.4444444444444444,0.10263246127863357,0.5159488778847924,0.0,29.00132842628048,0
0,12,3811.9218683119857,2,6,3915.4627570752878,0.0,0.1659213347825939,0.38119218683119854,0.5,9.412283863332155,0
3,12,2033.3373279516813,2,3,748.7224958961065,0.25,0.3068700974155198,0.20333373279516814,0.5,3.423976467411621,0
1,5,4127.288336698488,2,1,1365.695522901463,0.2,0.036656391997228976,0.4127288336698488,0.5,8.137691295626862,0
5,22,9834.071127701654,1,12,5871.818241151312,0.22727272727272727,2.420100348925921,0.9834071127701655,0.0,3.425872666827241,1
3,16,7732.923190790684,8,11,1394.351630857669,0.1875,0.7418759797683099,0.7732923190790684,1.0,0.37879248940626553,1
7,27,9105.608445684924,2,22,4730.634058981745,0.25925925925925924,2.143723707072517,0.9105608445684924,0.5,1.1195987171011361,1
0,10,4783.170696900635,2,3,2510.1895990992734,0.0,-0.20796141611890773,0.47831706969006355,0.5,1.8988017910386066,0
2,8,6310.445127846732,2,8,4345.178677606887,0.25,-0.09774490449963275,0.6310445127846732,0.5,3.6601567213232435,0
4,6,4023.890335179719,2,7,827.1189979193632,0.6666666666666666,-0.03870173237381108,0.4023890335179719,0.5,8.44170043332489,0
3,11,3560.859749149703,1,2,4106.560406386901,0.2727272727272727,0.21321938067138174,0.3560859749149703,0.0,4.311371935000607,0
2,8,6641.860414414026,2,4,3817.434258349551,0.25,0.3085494754204408,0.6641860414414026,0.5,4.166291849567428,0
2,19,794.9885708526297,2,6,3612.1693906060195,0.10526315789473684,0.2541952786017931,0.07949885708526297,0.5,11.44648583332675,0
1,9,5858.481591041847,1,5,1747.3854086954614,0.1111111111111111,-0.07537716975865025,0.5858481591041848,0.0,0.7608329646370481,0
1,8,3334.4943793839084,1,4,3531.6854971545877,0.125,-0.144556912509823,0.3334494379383908,0.0,20.160845405231253,0
2,11,6779.753215779204,2,6,917.8394465291503,0.18181818181818182,-0.20718436002019291,0.6779753215779204,0.5,1.9420270948439493,0
1,8,2922.927288601932,1,8,4224.91236471597,0.125,0.04909669001296052,0.2922927288601932,0.0,5.80016985214734,0
3,12,5977.486275278751,2,5,2435.0111650305416,0.25,0.45091866234090366,0.5977486275278752,0.5,2.5717202127346117,0
3,14,2207.4743289089984,2,5,3783.940878769487,0.21428571428571427,0.24336151216192464,0.22074743289089985,0.5,4.699431554709968,0
3,25,6016.875550498825,6,19,2535.8263448561884,0.12,0.14591800171594477,0.6016875550498825,1.0,0.48913328743258533,1
3,10,6411.952779527926,1,2,4795.860852915954,0.3,0.21234199626363454,0.6411952779527926,0.0,14.850334912178452,0
2,11,3073.268044548406,1,3,3709.1652030556525,0.18181818181818182,0.25518213773497284,0.3073268044548406,0.0,15.170942553726864,0
1,7,2437.972463728658,1,6,3894.804069140732,0.14285714285714285,0.4066613161719776,0.24379724637286582,0.0,2.9590285797999867,0
7,7,5134.8629251371685,2,3,3736.9402350883056,1.0,0.009496347455524856,0.5134862925137168,0.5,3.133018397337104,0
3,12,4658.369166268518,1,2,2610.601124339796,0.25,0.43431628410225326,0.4658369166268518,0.0,0.5,0
1,7,4833.1287319684625,1,7,1086.2875286563171,0.14285714285714285,-0.29511981419757577,0.48331287319684624,0.0,4.825374587139269,0
3,28,9605.630101405064,1,20,5236.720349272557,0.10714285714285714,0.5460755943051259,0.9605630101405064,0.0,0.6250026949053104,1
3,16,5515.691799388628,1,6,2257.2112019786464,0.1875,0.4874373054056084,0.5515691799388628,0.0,31.618844423907507,0
1,13,543.5624127949401,1,2,4278.121763146171,0.07692307692307693,-0.11439159194602755,0.05435624127949401,0.0,12.916552695018396,0
3,7,3374.7623197663484,2,2,3341.537626641812,0.42857142857142855,-0.24377469045540856,0.33747623197663484,0.5,4.381064587051404,0
2,12,3329.165774773629,1,4,4907.211643151428,0.16666666666666666,-0.01660246739257709,0.3329165774773629,0.0,2.459281092873992,0
11,73,9204.184043429743,2,33,491.04772118369453,0.1506849315068493,-0.7648841061135501,0.9204184043429743,0.5,0.16167829313006396,1
1,5,874.6314246666059,1,3,1900.2033460825794,0.2,-0.27593532319719605,0.08746314246666059,0.0,2.4222739502675155,0
10,18,6607.210250219218,1,17,5877.197068148558,0.5555555555555556,4.313367548685316,0.6607210250219219,0.0,0.22346963650462034,1
1,10,3456.951289454438,1,2,4959.405585154461,0.1,0.21149828180109126,0.3456951289454438,0.0,3.8667012489164603,0
1,10,5709.955232163449,1,10,3837.5351531097117,0.1,0.0849619813471087,0.570995523216345,0.0,8.547464877514143,0
3,11,3909.2294235708214,1,2,515.1351875462817,0.2727272727272727,0.20490582376417493,0.39092294235708214,0.0,23.804667065150188,0
5,12,978.2530263662784,2,7,4385.803273613734,0.4166666666666667,0.003893526057772989,0.09782530263662784,0.5,15.35086553924601,0
4,16,5061.440134621564,1,2,3593.00787481517,0.25,0.3509790900043435,0.5061440134621563,0.0,4.513222146076685,0
3,11,4609.903782277697,2,3,2132.6009636924314,0.2727272727272727,-0.28484213718771506,0.4609903782277697,0.5,3.119521123353181,0
5,6,4415.515556778924,2,6,794.6273059853329,0.8333333333333334,-0.18017745929709772,0.44155155567789245,0.5,7.264650485702099,0
0,13,4765.946136020293,1,5,2501.191580739548,0.0,0.3423511386017893,0.4765946136020293,0.0,1.7076889986538921,0
1,9,4028.45695169309,2,10,3152.160226330169,0.1111111111111111,0.06538466647073587,0.402845695169309,0.5,9.868956013196758,0
3,10,566.9057746211985,2,7,623.274874857364,0.3,-0.27464834687933876,0.05669057746211985,0.5,20.232557068269863,0
19,68,8525.079019695964,2,25,351.70815042763905,0.27941176470588236,-0.6657704759071124,0.8525079019695965,0.5,0.7674476042534109,1
3,14,5563.602358352997,2,4,2066.4467493904667,0.21428571428571427,-0.14177429613973674,0.5563602358352997,0.5,7.567910897429794,0
7,13,3956.2118117517825,1,7,2919.8880760821594,0.5384615384615384,0.29228356959373675,0.39562118117517825,0.0,0.5,0
15,66,7785.285276151281,1,29,320.93462179209007,0.22727272727272727,-0.7601611966238,0.7785285276151281,0.0,0.451012623728079,1
0,12,4723.580139159075,2,5,2634.205214019721,0.0,0.47853390310915606,0.4723580139159075,0.5,7.380140337740724,0
14,14,8269.298527819907,2,12,8857.759226946648,1.0,4.041876185039038,0.8269298527819907,0.5,0.7936831250579931,1
0,12,6010.874186777565,2,7,4470.048183605886,0.0,-0.05675355962566725,0.6010874186777565,0.5,1.481360084106798,0
1,12,2795.497012320909,2,13,2320.602824656946,0.08333333333333333,0.1599854187604619,0.2795497012320909,0.5,0.5,0
2,14,5864.040032848895,2,1,4167.236919101848,0.14285714285714285,0.2562276055330159,0.5864040032848895,0.5,19.348991785750886,0
13,8,9220.553780178783,2,20,11654.077549701771,1.625,2.9976249755045075,0.9220553780178783,0.5,0.3238690923367893,1
0,4,3080.7889026518765,1,7,3120.198304587968,0.0,0.41830742421869255,0.30807889026518764,0.0,9.375804184140518,0
4,6,4218.139329553305,1,4,754.4506893975043,0.6666666666666666,0.2793258563240632,0.42181393295533054,0.0,13.429282107229177,0
1,6,2678.813367074357,2,10,2620.497491481268,0.16666666666666666,-0.03058057852439444,0.2678813367074357,0.5,6.282668105716442,0
6,27,9309.829718632856,4,21,5083.674496694639,0.2222222222222222,2.7241157079636107,0.9309829718632856,1.0,7.24707766109169,1
2,13,5076.28025827686,8,19,1539.6480125397597,0.15384615384615385,0.5835051955378592,0.507628025827686,1.0,2.1232606429738614,1
8,25,9064.534241215166,2,24,6516.5468341137375,0.32,1.2216406839311353,0.9064534241215165,0.5,2.1076457442460104,1
4,19,5574.899759399475,2,8,3373.7293688789073,0.21052631578947367,-0.25168436145904777,0.5574899759399475,0.5,7.066023005448158,0
7,18,4619.824341884225,4,15,2733.0037507830907,0.3888888888888889,0.4573183482756172,0.4619824341884225,1.0,0.1,1
1,12,2671.3903450415187,1,3,4457.283087797481,0.08333333333333333,-0.06669772183244971,0.2671390345041519,0.0,4.107985610219223,0
2,10,4658.894445899876,1,6,3498.1963692039417,0.2,0.08275577489852043,0.4658894445899876,0.0,1.79938757165789,0
3,6,853.9432852606841,2,4,815.9324898959294,0.5,0.10774212236790154,0.0853943285260684,0.5,10.531821630765641,0
6,7,2387.6188358302215,1,5,3561.740995954902,0.8571428571428571,-0.04660151567339382,0.23876188358302217,0.0,5.775329758135405,0
3,9,5687.400591143671,1,5,2606.099159714536,0.3333333333333333,0.31255863928271105,0.5687400591143671,0.0,5.870952229804708,0
12,16,8850.400409849872,2,31,11450.47179527587,0.75,3.028568655401425,0.8850400409849871,0.5,0.05718878725479318,1
1,9,5997.08260918384,1,3,3385.8958572017946,0.1111111111111111,0.18439144347660313,0.599708260918384,0.0,21.402650937047753,0
1,8,4718.524769087839,1,3,1131.930772569532,0.125,0.3605488496432045,0.47185247690878385,0.0,2.402129197424683,0
0,11,6297.922365452976,1,5,1658.8971496775753,0.0,0.17229185268221864,0.6297922365452976,0.0,9.57616483403511,0
1,7,4511.45709354644,1,5,4808.360084826631,0.14285714285714285,0.14203203808545528,0.451145709354644,0.0,0.6260602143482987,0
4,4,5694.493378104916,2,2,4790.080640324454,1.0,0.3782922240241183,0.5694493378104916,0.5,10.36167030048476,0
22,58,8511.230916730554,1,21,433.4534264699347,0.3793103448275862,-0.38395582286860663,0.8511230916730553,0.0,0.24250427338099165,1
27,76,8563.776875527845,1,25,168.93674820367943,0.35526315789473684,-0.3102669213261208,0.8563776875527844,0.0,0.1682943803057465,1
5,29,3626.604554631609,5,11,1826.5088907577563,0.1724137931034483,0.3155268435936159,0.3626604554631609,1.0,2.37131660465976,1
16,51,8726.074701332758,1,34,149.51964412989338,0.3137254901960784,-0.7070288262404486,0.8726074701332758,0.0,0.08487686397025283,1
1,14,4834.444563297415,1,4,3258.5962396955515,0.07142857142857142,0.4880952436065605,0.4834444563297415,0.0,8.048383441382935,0
2,14,4456.6373735794,1,4,4820.033662404817,0.14285714285714285,0.099111470704416,0.44566373735794007,0.0,2.874661017937525,0
0,9,6026.639748983716,1,5,4483.628700453881,0.0,0.040118960137774384,0.6026639748983716,0.0,10.325349595676755,0
3,11,1023.0089093985712,1,7,4667.021362793098,0.2727272727272727,-0.2849137790192891,0.10230089093985711,0.0,1.1916082295194368,0
1,12,2699.6695498940876,1,6,3132.371054201314,0.08333333333333333,-0.02148611780791887,0.26996695498940876,0.0,1.2843656839744373,0
2,8,5842.783602268897,1,7,4910.548406418259,0.25,0.09047604718333918,0.5842783602268897,0.0,4.784116108080468,0
2,9,6599.960604623908,1,5,3435.6798297147334,0.2222222222222222,0.16292523418630733,0.6599960604623908,0.0,2.9921681871063104,0
4,9,3565.890719174346,1,9,943.8623463435871,0.4444444444444444,0.43449547640651204,0.3565890719174346,0.0,13.246432753759109,0
1,11,653.5846083209518,1,4,2272.4203512275226,0.09090909090909091,0.4586174814808874,0.06535846083209518,0.0,10.097509910942398,0
2,9,3767.0311206306037,1,2,2575.656736412872,0.2222222222222222,0.4108104674733612,0.3767031120630604,0.0,3.5700636711369444,0
3,8,2126.8433019432887,2,4,3762.3290921378193,0.375,-0.20387583623454253,0.21268433019432886,0.5,11.607525626624662,0
2,18,5685.727161533203,4,14,1754.1261900570375,0.1111111111111111,0.41148024959333246,0.5685727161533203,1.0,0.623264334946185,1
3,14,2987.060942163729,1,3,1331.776226552281,0.21428571428571427,0.32637510556129573,0.2987060942163729,0.0,2.6105671304633904,0
9,24,9421.310097775515,4,10,2994.918125297933,0.375,2.3657026579384572,0.9421310097775515,1.0,1.4414522406594168,1
3,11,4020.0180981217945,1,3,3564.3072365620537,0.2727272727272727,-0.1177572776027353,0.4020018098121795,0.0,6.195720218723739,0
12,18,5249.15654815307,1,20,11962.98655912342,0.6666666666666666,2.442875280404582,0.524915654815307,0.0,0.04878477593750211,1
4,17,7312.051674397534,5,16,2312.749670256714,0.23529411764705882,0.703865872126584,0.7312051674397534,1.0,0.9844132189883326,1
4,5,5319.016848350124,2,7,3076.395247509083,0.8,0.11368865809496526,0.5319016848350124,0.5,7.149988177428649,0
1,10,591.3203606735048,1,7,1128.7967489629023,0.1,-0.16065481493401643,0.05913203606735048,0.0,1.7872990641905866,0
3,11,6298.530088641102,1,6,1839.8026140288616,0.2727272727272727,-0.29199533685740536,0.6298530088641102,0.0,9.6629995080203,0
3,9,5416.418539120316,2,6,3163.838168582856,0.3333333333333333,0.4773350010462403,0.5416418539120317,0.5,26.084311352296016,0
20,60,9770.053325505893,3,21,481.27169199922474,0.3333333333333333,-0.7311491613825067,0.9770053325505893,1.0,1.1919185703795065,1
4,13,2688.769665456197,1,6,4457.858315529628,0.3076923076923077,0.12913115708943584,0.2688769665456197,0.0,5.688185180365016,0
2,11,6173.242509655169,1,3,1970.8863906861404,0.18181818181818182,0.041417645927754376,0.6173242509655169,0.0,16.686439713746086,0
7,31,9889.002793057021,4,16,6115.295961456406,0.22580645161290322,1.309553919335886,0.9889002793057021,1.0,0.8712247827809099,1
2,12,584.6281708756535,2,5,3857.7642804851976,0.16666666666666666,0.3869643598141113,0.05846281708756535,0.5,20.349858915372806,0
4,7,2053.3852415657366,1,3,2305.8854439975457,0.5714285714285714,0.3893423141442736,0.20533852415657367,0.0,6.606432071367567,0
0,14,4828.327987626658,2,3,2651.7232787617945,0.0,-0.24756484667125367,0.48283279876266577,0.5,2.4333738039770845,0
0,10,2406.8175119332277,1,4,2337.983794306695,0.0,-0.09212666020898819,0.24068175119332277,0.0,13.455247114946063,0
1,5,3293.304801879801,1,1,3069.591854164288,0.2,-0.1773817688688333,0.32933048018798006,0.0,7.164898973602642,0
2,11,2474.0040876952244,2,4,4181.378542366139,0.18181818181818182,0.44610798194119977,0.24740040876952243,0.5,6.007491577272715,0
1,7,3531.6101999314155,2,4,3233.6917635225454,0.14285714285714285,0.06299097795141617,0.35316101999314153,0.5,4.796340433376931,0
9,13,6040.156878091381,3,17,12976.323739739806,0.6923076923076923,2.844545812271822,0.6040156878091382,1.0,0.24644260467589627,1
3,19,1148.7154444785383,1,4,4687.7231303263225,0.15789473684210525,-0.18320168854390262,0.11487154444785383,0.0,13.430577034179338,0
4,5,5850.115703024982,2,5,2350.5972190017333,0.8,0.12803043538503617,0.5850115703024983,0.5,0.6414691594369878,0
1,11,2881.14487779832,1,2,506.65307598572525,0.09090909090909091,-0.008507177374015462,0.288114487779832,0.0,6.97152460458835,0
4,19,6578.643032336854,7,13,945.4063361396946,0.21052631578947367,-0.08570771638250524,0.6578643032336854,1.0,4.770611124586753,1
1,10,4198.540709532313,1,4,1872.3164315774236,0.1,0.06943018038009324,0.41985407095323124,0.0,0.9214806775193252,0
3,10,1929.899644072446,2,8,2636.0051754465385,0.3,-0.21095778394327303,0.1929899644072446,0.5,0.7796725370338614,0
2,7,4707.251255134975,2,3,570.8405875423002,0.2857142857142857,0.3277618590061822,0.47072512551349743,0.5,1.626442581593667,0
9,20,9475.933973669898,4,13,7494.315715976949,0.45,0.6896623141089351,0.9475933973669899,1.0,0.6628920570853136,1
18,60,9097.76275119271,3,22,183.13766655301387,0.3,-0.6714216778280423,0.909776275119271,1.0,0.13608091708588538,1
0,7,4746.512503877,2,7,4889.424753811001,0.0,0.023755862164269503,0.4746512503877,0.5,26.535441719946387,0
1,14,4630.891124579132,1,4,1714.789396387053,0.07142857142857142,-0.12808384040204107,0.46308911245791323,0.0,3.0251669864454387,0
11,20,5445.468335020718,5,24,1721.1186416083715,0.55,0.029931184951346113,0.5445468335020718,1.0,1.1637402209148582,1
0,12,5132.224217104618,1,3,3030.332986496393,0.0,-0.2660172163806278,0.5132224217104618,0.0,4.608722795351306,0
13,73,8857.170055849656,3,19,414.3957571554873,0.1780821917808219,-0.636274218298289,0.8857170055849656,1.0,0.21043355484408818,1
3,29,9806.795711527193,3,20,4321.275731831045,0.10344827586206896,0.9757835327559023,0.9806795711527193,1.0,0.87987939989298,1
18,11,6122.771893190096,3,19,6830.065280642097,1.6363636363636365,2.3210104522792703,0.6122771893190097,1.0,0.28885344891483217,1
1,11,5061.060793650533,1,6,2578.769511770798,0.09090909090909091,-0.15738458239296288,0.5061060793650533,0.0,18.508467890556574,0
2,6,5023.653577983836,2,11,4804.885071226156,0.3333333333333333,0.32679182631574594,0.5023653577983835,0.5,4.085786368536839,0
1,13,5451.5419443351775,1,2,3873.697648896945,0.07692307692307693,0.19134603118497112,0.5451541944335178,0.0,6.160967811226115,0
11,15,6907.043891944156,2,20,10591.531856945494,0.7333333333333333,2.931474872764348,0.6907043891944156,0.5,0.8143643453011861,1
3,26,9005.735805757493,3,22,5170.406143486575,0.11538461538461539,2.2592589282844604,0.9005735805757493,1.0,2.5620675958625614,1
1,8,5900.024753246829,1,5,1079.0612062991966,0.125,0.3142065438243529,0.590002475324683,0.0,0.5,0
1,12,3454.0819085004723,2,3,3362.1047849984207,0.08333333333333333,0.4799502989551289,0.34540819085004726,0.5,4.902928467233527,0
3,11,6134.479050831658,1,2,4283.272155451305,0.2727272727272727,0.17929389226406678,0.6134479050831658,0.0,4.193786411559817,0
2,6,2656.2874602518286,2,3,700.8517521246042,0.3333333333333333,0.4129997232712151,0.2656287460251829,0.5,0.5,0
1,7,5061.6556342963295,2,4,4309.939905853234,0.14285714285714285,-0.2385239376803054,0.5061655634296329,0.5,0.5,0
12,16,7235.720438640535,1,17,7734.001353598421,0.75,2.667692453437013,0.7235720438640535,0.0,1.0,1
5,10,4363.016044327968,1,7,1144.924491649644,0.5,-0.1729814205701519,0.4363016044327968,0.0,19.943579756626036,0
0,6,757.7330325022459,2,5,3041.6577250781265,0.0,0.2248678917039148,0.07577330325022459,0.5,1.2320001955965698,0
16,55,8015.369394239233,1,19,220.3285393895621,0.2909090909090909,-0.7655341343394876,0.8015369394239232,0.0,2.0,1
2,10,2337.9978104693646,2,7,1075.1964087973645,0.2,0.49126038243393727,0.23379978104693647,0.5,0.5,0
3,8,3768.637266454401,2,2,3615.1622866698626,0.375,-0.14080243523602626,0.3768637266454401,0.5,15.4406851550139,0
2,14,1581.9638814530067,1,1,4607.8274113025145,0.14285714285714285,-0.29238652877460997,0.15819638814530068,0.0,3.516751622950969,0
2,10,4480.558292640253,1,4,4597.204073974282,0.2,0.09948376773478157,0.4480558292640253,0.0,1.723353440528773,0
3,14,5468.835507874776,1,9,3347.4461176867885,0.21428571428571427,0.2686160080566941,0.5468835507874776,0.0,13.31604134295923,0
1,12,672.7098323963535,1,6,675.9861678712665,0.08333333333333333,0.2443336842018195,0.06727098323963535,0.0,11.797133233984693,0
1,12,1542.6206483117608,2,6,1062.3894536080143,0.08333333333333333,0.3157554004032043,0.15426206483117608,0.5,16.85328755325306,0
2,6,2629.2555803844134,1,7,3734.430883879871,0.3333333333333333,0.2894583593125121,0.26292555803844136,0.0,7.517077838363481,0
4,11,4811.407800958995,1,8,1408.1351516045945,0.36363636363636365,0.10022539972652839,0.4811407800958995,0.0,0.5,0
2,11,6810.5365191489545,2,10,2644.3046146526326,0.18181818181818182,0.27533161902314957,0.6810536519148954,0.5,14.457934661030746,0
1,12,1288.3719633857495,1,4,4729.38908263874,0.08333333333333333,-0.11388374361759543,0.12883719633857496,0.0,7.606268418700352,0
0,9,6372.697862463096,2,2,1868.1086401936998,0.0,-0.23906811654580523,0.6372697862463096,0.5,15.697983348473901,0
11,14,6455.751466173956,3,17,14872.428638561383,0.7857142857142857,1.9968896290526876,0.6455751466173956,1.0,0.6643722204042124,1
2,9,3628.8060630357695,1,1,4630.825043167291,0.2222222222222222,0.4218055930742249,0.36288060630357694,0.0,11.109611718197716,0
3,36,9802.058766090246,3,17,3583.6770529813684,0.08333333333333333,1.5478241524028507,0.9802058766090246,1.0,1.152732229222525,1
5,26,4691.574943046111,4,13,2043.050603747251,0.19230769230769232,0.5891401907824347,0.4691574943046111,1.0,1.0419785104295145,1
6,8,4749.834615459439,1,3,3011.599621790614,0.75,0.38789537583487416,0.4749834615459439,0.0,1.337374412306926,0
0,20,3544.885464955474,1,1,3195.0629368454042,0.0,0.20735005425168646,0.3544885464955474,0.0,3.2326583040817605,0
1,12,1224.637017056648,1,7,2767.114038222937,0.08333333333333333,0.3838697555808885,0.12246370170566478,0.0,1.4074486381712328,0
4,14,2056.5327885258066,1,2,2938.913686857472,0.2857142857142857,0.1792340128802864,0.20565327885258067,0.0,9.406910034402236,0
3,8,6734.188905747676,2,6,1599.3933247477628,0.375,-0.29531882708044394,0.6734188905747676,0.5,24.901480987285666,0
2,8,6718.2638712916,2,3,763.1001636932964,0.25,0.10005098601689888,0.67182638712916,0.5,5.369636468500012,0
1,10,2960.7579928004106,1,8,3583.511199328501,0.1,-0.23939404884847526,0.2960757992800411,0.0,5.921425447749976,0
4,15,2886.3638162899074,2,8,2342.448488509816,0.26666666666666666,0.39567124027252804,0.28863638162899075,0.5,1.6209676691769643,0
2,9,6992.5288234985055,1,9,2057.7374650182082,0.2222222222222222,0.3244448432617045,0.6992528823498505,0.0,3.959981200714659,0
0,11,1718.9044109158685,1,5,3907.9044859580704,0.0,-0.20790200033083764,0.17189044109158685,0.0,0.5,0
0,4,4867.079188464262,1,3,4415.046361662523,0.0,0.47019933554399157,0.4867079188464262,0.0,2.1262795492055324,0
2,10,3676.414345025938,1,3,876.3155494250618,0.2,0.03940560622564143,0.3676414345025938,0.0,1.1319177779047738,0
0,13,512.2135130520892,2,4,2240.703343543986,0.0,0.17809205944167233,0.05122135130520892,0.5,3.8343820585026553,0
0,6,2781.193232766346,1,3,3994.8346495127644,0.0,0.47746422074705536,0.2781193232766346,0.0,3.351092956655813,0
18,65,8945.896080589719,1,21,324.68112589161547,0.27692307692307694,-0.7653642133913523,0.8945896080589718,0.0,0.01,1
2,9,3614.849090580335,1,5,2200.8916386962196,0.2222222222222222,0.1530430524567199,0.3614849090580335,0.0,18.776809886921058,0
2,7,6879.95023757466,2,5,1952.4905078743548,0.2857142857142857,0.2737979704854124,0.687995023757466,0.5,3.888770398466446,0
6,22,4204.83057314349,4,18,1068.243129913295,0.2727272727272727,0.018216756099137477,0.42048305731434904,1.0,0.46191723784160654,1
3,5,731.2086875802402,1,3,4481.270917712801,0.6,-0.29414639395896,0.07312086875802401,0.0,4.012357330425595,0
2,9,5106.959063091553,1,4,3139.240372683439,0.2222222222222222,-0.08007181012253309,0.5106959063091553,0.0,0.5799440265788818,0
3,13,2970.2768522517786,1,5,4909.93790859058,0.23076923076923078,0.21592870093835664,0.29702768522517786,0.0,3.0451413075867744,0
4,5,2908.485366257919,2,5,3567.9013611828905,0.8,0.19613618256058324,0.2908485366257919,0.5,3.3579881349900926,0
